CVE_AGEBC,NOM_MUN,NOM_LOC,NIVEL,area_techos_m2,factor_nse,score_solar,score_eficiencia
1902600010478,GUADALUPE,GUADALUPE,C+,44026248.38706734,0.9,39623623.54836061,84625.9352140777
1902100010221,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C+,62812181.849587105,0.9,56530963.664628394,84516.06653721738
1902600011419,GUADALUPE,GUADALUPE,C+,51460311.76285569,0.9,46314280.58657013,84513.5059168026
1904600010930,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C+,38162615.72686025,0.9,34346354.15417422,84496.60427305948
1901900010153,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,32430622.81618118,1.0,32430622.81618118,84463.73844817316
1900600011238,APODACA,CIUDAD APODACA,C+,18626499.620080326,0.9,16763849.658072293,84457.47658922717
1902600011160,GUADALUPE,GUADALUPE,A/B,49048690.70713937,1.0,49048690.70713937,84437.68955429575
1903900014835,MONTERREY,MONTERREY,C+,63542950.992237836,0.9,57188655.89301405,84390.37932256935
1902600010961,GUADALUPE,GUADALUPE,C+,11122904.964808507,0.9,10010614.468327656,84210.41017668223
1904800010329,SANTA CATARINA,CIUDAD SANTA CATARINA,C+,34129672.58464536,0.9,30716705.326180827,84055.8674746724
1900600011276,APODACA,CIUDAD APODACA,C+,52887885.629781656,0.9,47599097.06680349,84026.00450984346
1900600012236,APODACA,CIUDAD APODACA,A/B,2549210.1041246643,1.0,2549210.1041246643,83995.39530752931
1902600011847,GUADALUPE,GUADALUPE,C,33108916.564064123,0.6,19865349.93843847,83931.79278728369
1900601332503,APODACA,SANTA ROSA,C+,19287277.01119803,0.9,17358549.310078226,83925.66556947565
1903900013540,MONTERREY,MONTERREY,A/B,41594366.56117041,1.0,41594366.56117041,83900.70828901073
190390001139A,MONTERREY,MONTERREY,C+,48563518.93684164,0.9,43707167.04315747,83821.97674888214
190390001534A,MONTERREY,MONTERREY,A/B,5442263.897096305,1.0,5442263.897096305,83771.31233043097
1904800010973,SANTA CATARINA,CIUDAD SANTA CATARINA,C+,25277502.64726999,0.9,22749752.38254299,83720.8127259944
1902100011412,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,A/B,27965185.906138152,1.0,27965185.906138152,83676.69953517074
1903900011455,MONTERREY,MONTERREY,C+,43387978.869732104,0.9,39049180.982758895,83610.29967938611
1903900015208,MONTERREY,MONTERREY,A/B,59557768.01100325,1.0,59557768.01100325,83189.75612987138
1901802120758,GARCÍA,MITRAS PONIENTE,C+,6875842.319548516,0.9,6188258.087593664,83180.54067094863
1900600011346,APODACA,CIUDAD APODACA,C+,34271571.65143758,0.9,30844414.486293823,82951.30470720994
1901900010064,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,61492045.32126434,1.0,61492045.32126434,82792.761878337
1904600010752,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C+,26842241.928318694,0.9,24158017.735486824,82714.62489548136
1903900011544,MONTERREY,MONTERREY,C,39215586.37202866,0.6,23529351.823217195,82704.69744066431
1901900010083,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,C+,77833314.2537914,0.9,70049982.82841226,82698.272234008
1900600012950,APODACA,CIUDAD APODACA,C+,8218836.680411406,0.9,7396953.012370265,82633.95281326101
1902600012084,GUADALUPE,GUADALUPE,A/B,34283028.19603062,1.0,34283028.19603062,82615.39992047049
1902600012262,GUADALUPE,GUADALUPE,C+,41546956.358947776,0.9,37392260.723053,82606.92409233155
1903900014515,MONTERREY,MONTERREY,C+,34295663.54907052,0.9,30866097.19416347,82597.0785387612
190390001484A,MONTERREY,MONTERREY,C+,46788399.18579024,0.9,42109559.26721122,82364.7580899898
1904800010210,SANTA CATARINA,CIUDAD SANTA CATARINA,A/B,60489947.62813125,1.0,60489947.62813125,82269.94429575096
1903900015547,MONTERREY,MONTERREY,A/B,31083742.07122001,1.0,31083742.07122001,81994.18732691108
1902600010482,GUADALUPE,GUADALUPE,C+,72085149.56473182,0.9,64876634.60825864,81993.99374728343
1900600010348,APODACA,CIUDAD APODACA,C+,64507179.46401516,0.9,58056461.51761365,81956.84300195255
1900604030282,APODACA,TRIANA,C+,23472728.496226978,0.9,21125455.64660428,81867.8984997281
1904600011464,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C+,42682922.486328766,0.9,38414630.23769589,81845.11324443441
1903900011135,MONTERREY,MONTERREY,A/B,37194408.77657472,1.0,37194408.77657472,81783.66959754769
1902600012440,GUADALUPE,GUADALUPE,C+,34025495.38815305,0.9,30622945.84933774,81679.65192564533
1904600011500,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,34263725.20771309,0.6,20558235.124627855,81438.41629124645
1901900010100,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,47088755.894276835,1.0,47088755.894276835,81370.32145882877
1901900010115,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,C+,22927474.33290273,0.9,20634726.899612457,81348.92209059186
1900600012965,APODACA,CIUDAD APODACA,C+,7317085.056318291,0.9,6585376.550686463,81309.09183586619
1901900010219,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,44897369.41042377,1.0,44897369.41042377,81287.63761307398
1903900015458,MONTERREY,MONTERREY,A/B,3742108.995713181,1.0,3742108.995713181,81211.12445606636
1903900013574,MONTERREY,MONTERREY,C+,12866491.589906072,0.9,11579842.430915466,81191.94899867203
1903900012364,MONTERREY,MONTERREY,A/B,40097408.765816845,1.0,40097408.765816845,81135.65957872318
1903900011690,MONTERREY,MONTERREY,C+,45826620.425316565,0.9,41243958.38278491,81120.85897308424
190390001071A,MONTERREY,MONTERREY,C+,36964743.73713648,0.9,33268269.363422837,81078.56543328162
190390001210A,MONTERREY,MONTERREY,C+,52697047.59356227,0.9,47427342.834206045,80938.22846340996
1902100010378,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C+,83935250.40908647,0.9,75541725.36817782,80741.98589253979
1904800011384,SANTA CATARINA,CIUDAD SANTA CATARINA,C+,13837866.587892564,0.9,12454079.929103307,80633.68281732993
1903900010480,MONTERREY,MONTERREY,C+,18117733.261963166,0.9,16305959.93576685,80444.9356349224
1904600010998,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,47157237.2974873,0.6,28294342.37849238,80297.65953967717
1902600010872,GUADALUPE,GUADALUPE,A/B,68001241.3760717,1.0,68001241.3760717,80252.26260844732
1900600012221,APODACA,CIUDAD APODACA,C+,20676226.482606947,0.9,18608603.834346253,80144.18315253111
1904600011318,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C+,29212033.703053046,0.9,26290830.332747743,80043.49010283618
1903900013733,MONTERREY,MONTERREY,A/B,27819621.481831443,1.0,27819621.481831443,80037.62726592038
1903900012190,MONTERREY,MONTERREY,C+,31889991.79223451,0.9,28700992.61301106,79826.78087693507
1902600012135,GUADALUPE,GUADALUPE,A/B,32562483.592293,1.0,32562483.592293,79723.72789159938
1900600011331,APODACA,CIUDAD APODACA,C,27400389.309030604,0.6,16440233.585418362,79343.33065252738
1900600011327,APODACA,CIUDAD APODACA,C+,32454162.147354655,0.9,29208745.93261919,79278.91596367597
1904600011479,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C+,36775268.6981838,0.9,33097741.82836542,79257.63541932392
1902100011431,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,A/B,5894023.815478017,1.0,5894023.815478017,79217.07460610109
1902600010232,GUADALUPE,GUADALUPE,C+,46176045.035404205,0.9,41558440.53186379,79100.96959982302
190390001146A,MONTERREY,MONTERREY,C+,56697555.084606186,0.9,51027799.57614557,79092.10800047257
1900600012912,APODACA,CIUDAD APODACA,C+,23889860.916481823,0.9,21500874.824833643,79079.08894636045
1903900012082,MONTERREY,MONTERREY,C+,43889819.72822389,0.9,39500837.7554015,79075.25783629804
1903100010872,JUÁREZ,CIUDAD BENITO JUÁREZ,C+,12489180.792497119,0.9,11240262.713247407,79015.47892832581
1902600012671,GUADALUPE,GUADALUPE,C+,12388411.089171546,0.9,11149569.980254391,78960.86912186614
1902100010151,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C+,73333710.31767108,0.9,66000339.28590397,78932.19810545501
1901900010223,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,71503094.47520678,1.0,71503094.47520678,78921.47332724038
1904600011341,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,28680777.890035402,0.6,17208466.73402124,78865.629487245
1902100011770,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C+,25962390.354902625,0.9,23366151.31941236,78849.2563359602
1900600011083,APODACA,CIUDAD APODACA,C,28248284.122207254,0.6,16948970.47332435,78838.52759296738
1902600012258,GUADALUPE,GUADALUPE,C,6682057.262211949,0.6,4009234.357327169,78810.22429034422
1904600011708,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,A/B,32554121.419873007,1.0,32554121.419873007,78726.1064352994
1901900010204,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,55569177.53660193,1.0,55569177.53660193,78693.62318720139
1900600013018,APODACA,CIUDAD APODACA,C+,7282420.720427461,0.9,6554178.648384715,78589.53637090758
1904800011365,SANTA CATARINA,CIUDAD SANTA CATARINA,C+,25919953.25081523,0.9,23327957.925733708,78558.20377743246
1903900012275,MONTERREY,MONTERREY,A/B,52125509.68564917,1.0,52125509.68564917,78551.99070488464
190260001260A,GUADALUPE,GUADALUPE,C+,5956021.77223069,0.9,5360419.595007622,78538.89154732581
1902600012718,GUADALUPE,GUADALUPE,C+,18689750.0608078,0.9,16820775.05472702,78500.45744848165
1902100010683,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,33786934.02871733,0.6,20272160.417230397,78403.9555083269
190460001145A,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C+,40550273.8171175,0.9,36495246.435405746,78380.01696298872
1902100011709,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C+,38871337.46777807,0.9,34984203.72100027,78375.09046245419
1902100011427,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,A/B,58087314.98682233,1.0,58087314.98682233,78059.72664668014
1902600011758,GUADALUPE,GUADALUPE,A/B,22370984.651569236,1.0,22370984.651569236,78050.80837688719
1903900011578,MONTERREY,MONTERREY,C,47877194.55641437,0.6,28726316.733848624,77946.16859220932
1902600012493,GUADALUPE,GUADALUPE,A/B,33026215.78396326,1.0,33026215.78396326,77923.53108941234
1903900010989,MONTERREY,MONTERREY,C+,90819528.57658291,0.9,81737575.71892463,77876.22595223805
1901900010134,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,28495594.450584605,1.0,28495594.450584605,77836.90981860891
1901900010098,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,53845299.11522551,1.0,53845299.11522551,77807.73214847625
1903900010508,MONTERREY,MONTERREY,C+,37438606.31389705,0.9,33694745.68250734,77715.18473639195
1900600011736,APODACA,CIUDAD APODACA,C,587875.4562314628,0.6,352725.2737388777,77704.895054621
1903900012010,MONTERREY,MONTERREY,A/B,30547955.213234704,1.0,30547955.213234704,77524.9757788709
1903900011506,MONTERREY,MONTERREY,C,29288858.85980153,0.6,17573315.315880917,77368.46892747299
1900600010403,APODACA,CIUDAD APODACA,C,35209000.64993055,0.6,21125400.38995833,77229.32426291444
1903900014074,MONTERREY,MONTERREY,C+,54443599.658658996,0.9,48999239.6927931,77217.57413990604
1902100010166,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C+,46725830.243696116,0.9,42053247.2193265,77175.82624320897
1902600011404,GUADALUPE,GUADALUPE,C,28670721.180473026,0.6,17202432.708283816,77105.93745770524
1901802120885,GARCÍA,MITRAS PONIENTE,C+,7769784.3376811035,0.9,6992805.903912993,77092.43122717673
1900600011789,APODACA,CIUDAD APODACA,C+,14396474.440654034,0.9,12956826.99658863,77089.62418313415
1902600011989,GUADALUPE,GUADALUPE,C,33715745.04985545,0.6,20229447.02991327,77006.41894279487
1901900010238,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,43330732.98453088,1.0,43330732.98453088,77001.77232549986
1903900011633,MONTERREY,MONTERREY,C+,42562481.41704602,0.9,38306233.275341414,76939.63552398878
1903900015091,MONTERREY,MONTERREY,A/B,10835607.243647423,1.0,10835607.243647423,76886.26041250573
1903900011169,MONTERREY,MONTERREY,C+,54261344.821443394,0.9,48835210.33929905,76885.42234520211
1902600012489,GUADALUPE,GUADALUPE,C+,34848966.76382107,0.9,31364070.087438967,76860.00498061649
1903900011421,MONTERREY,MONTERREY,A/B,45358265.09426874,1.0,45358265.09426874,76721.12975282125
1904600011483,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C+,39909204.629720934,0.9,35918284.166748844,76711.96473691556
1902600010069,GUADALUPE,GUADALUPE,C+,32021097.394185055,0.9,28818987.65476655,76646.01334636445
1903900014248,MONTERREY,MONTERREY,A/B,38044090.221303664,1.0,38044090.221303664,76638.40180597366
1902600012046,GUADALUPE,GUADALUPE,C+,53993423.76412777,0.9,48594081.38771499,76616.61225282795
1900600011115,APODACA,CIUDAD APODACA,C,11216528.14192492,0.6,6729916.885154951,76562.24281182628
1903900015570,MONTERREY,MONTERREY,A/B,10164994.16955113,1.0,10164994.16955113,76478.54588420421
1902600012455,GUADALUPE,GUADALUPE,C+,38593746.4974217,0.9,34734371.847679526,76382.20832704472
1900600012895,APODACA,CIUDAD APODACA,C+,54928734.59119277,0.9,49435861.13207349,76381.22243162277
1900600011577,APODACA,CIUDAD APODACA,C,30297329.486100525,0.6,18178397.691660315,76224.86302338529
1904600011093,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,27696878.052300893,0.6,16618126.831380535,76204.03275663513
1903900015119,MONTERREY,MONTERREY,A/B,23121425.160177138,1.0,23121425.160177138,76023.82363642368
1902600012277,GUADALUPE,GUADALUPE,C,27847010.359339233,0.6,16708206.21560354,76005.76225754387
1903900012307,MONTERREY,MONTERREY,A/B,54782138.709495045,1.0,54782138.709495045,75960.2267624985
1904600010860,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,34576109.446134165,0.6,20745665.6676805,75952.16962985646
1903100450815,JUÁREZ,JARDINES DE LA SILLA (JARDINES),C+,32691121.06405791,0.9,29422008.957652118,75948.36969030843
190260001207A,GUADALUPE,GUADALUPE,A/B,25789934.362901647,1.0,25789934.362901647,75765.80828366088
1904800011420,SANTA CATARINA,CIUDAD SANTA CATARINA,C+,8087860.010634738,0.9,7279074.0095712645,75646.92039595009
1902600012525,GUADALUPE,GUADALUPE,C+,45601210.14761626,0.9,41041089.13285463,75603.98652227742
1903900015316,MONTERREY,MONTERREY,A/B,2728959.9733906616,1.0,2728959.9733906616,75555.07152685645
1903900010014,MONTERREY,MONTERREY,A/B,7424006.666225978,1.0,7424006.666225978,75340.0732911996
1903900011722,MONTERREY,MONTERREY,C+,40945690.375515126,0.9,36851121.33796361,75262.81099051809
1903900014888,MONTERREY,MONTERREY,A/B,13376860.3907557,1.0,13376860.3907557,75250.75103389015
190180234185A,GARCÍA,LOS PARQUES,C+,45084449.99471875,0.9,40576004.99524688,75191.27406402615
1902600012703,GUADALUPE,GUADALUPE,C+,5043016.211246344,0.9,4538714.59012171,75023.4157224483
1902100011836,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C+,10090895.007336035,0.9,9081805.506602433,74932.5591778788
1903900014430,MONTERREY,MONTERREY,C+,55044092.04904838,0.9,49539682.84414354,74576.31910979655
1902600010444,GUADALUPE,GUADALUPE,C,35295495.71971979,0.6,21177297.431831874,74454.31476875073
1900600011435,APODACA,CIUDAD APODACA,C+,62539048.248670466,0.9,56285143.42380342,74432.46766287196
1902600010124,GUADALUPE,GUADALUPE,C,66858423.42459326,0.6,40115054.054755956,74316.618386976
1902100010363,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,41266897.25840576,0.6,24760138.355043456,74286.24078289667
1901802121629,GARCÍA,MITRAS PONIENTE,C+,27618339.939528048,0.9,24856505.945575245,74241.0590592522
1900600011685,APODACA,CIUDAD APODACA,C+,10939489.738028018,0.9,9845540.764225217,74208.54209691411
1903900015481,MONTERREY,MONTERREY,A/B,13137599.11380465,1.0,13137599.11380465,74115.932073767
1900600011488,APODACA,CIUDAD APODACA,C,21781322.563785482,0.6,13068793.53827129,73997.21746730522
190210001033A,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,A/B,60274575.64111134,1.0,60274575.64111134,73904.52121532112
1900600010672,APODACA,CIUDAD APODACA,C,31184346.00460774,0.6,18710607.602764644,73851.52509436727
1902600012741,GUADALUPE,GUADALUPE,C+,15737921.615430404,0.9,14164129.453887364,73714.10531705648
1902600012366,GUADALUPE,GUADALUPE,C+,2298658.052518417,0.9,2068792.2472665755,73697.86727513009
1902100010293,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C+,37081777.313252494,0.9,33373599.581927244,73685.03303817296
1900600013060,APODACA,CIUDAD APODACA,C+,9997732.302269183,0.9,8997959.072042266,73680.61150152289
190060388240A,APODACA,EX-HACIENDA SANTA ROSA,C+,10481301.629834456,0.9,9433171.46685101,73404.16002287202
1902601340139,GUADALUPE,BELLO AMANECER,C+,28232535.978112325,0.9,25409282.38030109,73382.99749952968
1901900010079,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,84050994.66346371,1.0,84050994.66346371,73278.75687398307
1902100010823,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C+,35725392.42518842,0.9,32152853.18266958,72928.83201264901
1903900014873,MONTERREY,MONTERREY,A/B,28860969.812468976,1.0,28860969.812468976,72927.06846061097
1900600011007,APODACA,CIUDAD APODACA,C+,123905311.02487718,0.9,111514779.92238946,72762.87347512567
1902600012794,GUADALUPE,GUADALUPE,C+,6345396.937338098,0.9,5710857.243604288,72762.00426814548
190060001219A,APODACA,CIUDAD APODACA,C+,10043374.291821508,0.9,9039036.862639356,72715.4942800139
190060001190A,APODACA,CIUDAD APODACA,C+,30051087.452878155,0.9,27045978.70759034,72713.37034118838
1904600011731,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,25529638.72272672,0.6,15317783.233636033,72688.16674739587
1903900014159,MONTERREY,MONTERREY,C+,41122474.80478196,0.9,37010227.32430376,72676.97259309069
1903900013589,MONTERREY,MONTERREY,C+,23237795.656541783,0.9,20914016.090887606,72671.92849701321
1900600010884,APODACA,CIUDAD APODACA,C,36104139.895392,0.6,21662483.9372352,72366.79338877219
1904800011350,SANTA CATARINA,CIUDAD SANTA CATARINA,C+,22719985.627371278,0.9,20447987.06463415,72362.76978363797
1904600011591,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C+,28177923.993034583,0.9,25360131.593731124,72324.84486651633
190180212160A,GARCÍA,MITRAS PONIENTE,C+,42405368.35373636,0.9,38164831.51836273,72291.69530144031
1903900010917,MONTERREY,MONTERREY,C,39390234.21098554,0.6,23634140.526591323,72260.86269556107
1902600012510,GUADALUPE,GUADALUPE,C+,64363309.57685084,0.9,57926978.619165756,72199.85854604086
1902600012328,GUADALUPE,GUADALUPE,C,19326877.607460137,0.6,11596126.564476082,72151.47673065827
1903900010353,MONTERREY,MONTERREY,C,37014787.8394826,0.6,22208872.703689557,72109.22377739318
1900603882382,APODACA,EX-HACIENDA SANTA ROSA,C+,30145668.41185765,0.9,27131101.570671886,71938.30426583748
1900600012058,APODACA,CIUDAD APODACA,C,10869313.797675168,0.6,6521588.278605101,71797.53832300098
1903900011629,MONTERREY,MONTERREY,C+,102671305.53919797,0.9,92404174.98527817,71778.39001698184
1900600010757,APODACA,CIUDAD APODACA,C,28343012.43224261,0.6,17005807.459345564,71707.912797717
1903900014869,MONTERREY,MONTERREY,A/B,51917247.387074456,1.0,51917247.387074456,71666.71072324175
1903900014619,MONTERREY,MONTERREY,A/B,31422575.82416778,1.0,31422575.82416778,71595.26699151754
1900600011878,APODACA,CIUDAD APODACA,C,35570010.73678511,0.6,21342006.44207106,71588.8475974453
1900600011187,APODACA,CIUDAD APODACA,C,27176876.176174484,0.6,16306125.705704689,71462.96992469589
1903900014356,MONTERREY,MONTERREY,A/B,4737336.445866849,1.0,4737336.445866849,71453.76914676375
1902100011291,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,12611961.059791632,0.6,7567176.635874979,71407.37512628309
1904600010076,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,46736918.41064951,0.6,28042151.046389703,71345.80278316031
1903900015034,MONTERREY,MONTERREY,C,27975721.50663207,0.6,16785432.90397924,71314.20092504677
1900600012429,APODACA,CIUDAD APODACA,C+,22481184.822469786,0.9,20233066.34022281,71273.24285206995
1901802121281,GARCÍA,MITRAS PONIENTE,A/B,18248175.784162346,1.0,18248175.784162346,71271.73079060682
1904800011435,SANTA CATARINA,CIUDAD SANTA CATARINA,C+,37243237.23271,0.9,33518913.509439,71184.1935667894
1904600010841,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,22160769.95150439,0.6,13296461.970902635,71066.35211963824
190460001049A,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C+,42922994.19408704,0.9,38630694.77467834,71058.90064484275
1903900013413,MONTERREY,MONTERREY,C+,60042074.09384782,0.9,54037866.68446304,71040.31820439252
1904600010235,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,A/B,83116383.75391404,1.0,83116383.75391404,70918.06368150414
1900600012787,APODACA,CIUDAD APODACA,C+,13364611.834237421,0.9,12028150.650813678,70912.41444797453
190310001132A,JUÁREZ,CIUDAD BENITO JUÁREZ,C,5339818.075510335,0.6,3203890.845306201,70814.44792123634
1903900011934,MONTERREY,MONTERREY,C+,48340337.34386119,0.9,43506303.609475076,70771.49526875548
1903900012241,MONTERREY,MONTERREY,A/B,42744238.9444481,1.0,42744238.9444481,70727.63192307932
1900600012289,APODACA,CIUDAD APODACA,C+,8346092.736027635,0.9,7511483.4624248715,70713.06061573963
